,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Production Budget:,Theater counts:,Infl. Adj. Dom. BO,Domestic Releases:,International Releases:,Video Release:,MPAA Rating:,Running Time:,Franchise:,Comparisons:,Keywords:,Source:,Genre:,Production Method:,Creative Type:,Production/Financing Companies:,Production Countries:,Languages:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic DVD Sales,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
166,https://www.the-numbers.com/movie/Zhui-Long-2-Zhui-Ji-Da-Fu-Hao-(Hong-Kong)-(2019),"['Gordon Lam', 'Sabrina Qiu', 'Sherman Ye', 'Tony Leung Ka-fai', 'Simon Yam', 'Lam Ka Tung', 'Louis Koo']","[['Wong Jing', 'Director'], ['Jason Kwan', 'Director'], ['Wong Jing', 'Screenwriter'], ['Lui Koon Nam', 'Screenwriter'], ['Chan Kin-hung', 'Screenwriter'], ['Wong Jing', 'Producer'], ['Yu Dong', 'Executive Producer'], ['Fan Luyuan', 'Executive Producer'], ['Li Tsz-fung', 'Production Designer'], ['Li Ka-wing', 'Editor']]","$60,971 (31.0% of total gross)",3.23 (domestic box office/biggest weekend),0.4% (domestic box office/worldwide),,"16 opening theaters/16 max. theaters, 1.6 weeks average run per theater","$224,320","June 7th, 2019 (Limited) by Well Go USA, released as Chasing the Dragon 2: Wild Wild Bunch","June 5th, 2019 (Wide), released as Chasing the Dragon Ⅱ (China)
June 14th, 2019 (Wide), released as Chasing The Dragon 2: Wild Wild Bunch (Australia)
April 1st, 2021 (Wide), released as Chasing the Dragon 2 : Wild Wild Bunch (South Korea)
","April 28th, 2020 by Well Go USA Video, released as Chasing the Dragon 2: Wild Wild Bunch",Not Rated,100 minutes,Chasing the Dragon,vs. The ProdigyCreate your own comparison chart…,"Undercover, 1990s, Human-Trafficking, Hong Kong, Kidnap",Based on Real Life Events,Action,Live Action,Dramatization,"Bona Film Group, Alibaba Pictures, Mega-Vision Pictures",Hong Kong,Cantonese,"$196,634","$45,541,827","$45,738,461",,,
167,https://www.the-numbers.com/movie/Wo-Wei-Xiong-Di-Kuang-(China),[],[],,,,,,,,"June 6th, 2019 (Wide) (China)
June 7th, 2019 (Wide), released as My Best Summer (Australia)
October 16th, 2019 (Wide) (South Korea)
",,,90 minutes,,Create your own comparison chart…,,Original Screenplay,Drama,Live Action,Contemporary Fiction,,China,Mandarin,n/a,"$60,006,412","$60,006,412",,,
168,https://www.the-numbers.com/movie/Kaiju-no-Kodomo-(Japan)-(2019),['Mana Ashida'],"[['Ayumu Watanabe', 'Director'], ['Daisuke Igarashi', 'Story Creator'], ['Joe Hisaishi', 'Composer']]","$33,517 (41.3% of total gross)",2.42 (domestic box office/biggest weekend),1.5% (domestic box office/worldwide),,"633 opening theaters/633 max. theaters, 1.0 weeks average run per theater","$81,625","2020 (Canceled) by GKIDS, released as Children of the SeaJune 13th, 2021 (Special Engagement) by GKIDS","June 7th, 2019 (Wide), released as Kaiju no Kodomo (Japan)
July 12th, 2019 (Wide), released as Kaiju no Kodomo (France)
September 6th, 2019 (Wide), released as Children Of The Sea (New Zealand)
October 10th, 2019 (Wide), released as ДЕТИ МОРЯ (Russia (CIS))
December 13th, 2019 (Wide), released as Children Of The Sea (Australia)
... Show all releases
","September 1st, 2020 by Shout Factory, released as Children of the Sea",,111 minutes,,vs. Wan Pīsu SutanpīdoCreate your own comparison chart…,,Based on Comic/Graphic Novel,Adventure,Digital Animation,Fantasy,,Japan,Japanese,"$81,237","$5,347,213","$5,428,450",,"$1,426,450","$1,426,450"
169,https://www.the-numbers.com/movie/Late-Night-(2019),"['Max Casella', 'Hugh Dancy', 'John Lithgow', ""Denis O'Hare"", 'Reid Scott', 'Ike Barinholtz', 'John Early', 'Paul Walter Hauser', 'Amy Ryan', 'Mindy Kaling', 'Emma Thompson']","[['Nisha Ganatra', 'Director'], ['Mindy Kaling', 'Screenwriter'], ['Mindy Kaling', 'Producer'], ['Howard Klein', 'Producer'], ['Jillian Appelbaum', 'Producer'], ['Ben Browning', 'Producer'], ['Alison Cohen', 'Executive Producer'], ['Milan Popelka', 'Executive Producer'], ['Micah Green', 'Executive Producer'], ['Dan Steinman', 'Executive Producer'], ['Erika Hampson', 'Co-Producer'], ['Matthew Clark', 'Director of Photography'], ['Elizabeth Jones', 'Production Designer'], ['Eleanor Infante', 'Editor'], ['David Rogers', 'Editor'], ['Mitchell Travers', 'Costume Designer'], ['Linda Cohen', 'Music Supervisor'], ['Lesley Barber', 'Composer'], ['Laura Rosenthal', 'Casting Director'], ['Maribeth Fox', 'Casting Director']]","$246,305 (1.6% of total gross)",2.95 (domestic box office/biggest weekend),69.3% (domestic box office/worldwide),"$4,000,000 (worldwide box office is 5.6 times production budget)","4 opening theaters/2,220 max. theaters, 2.9 weeks average run per theater","$17,682,905","June 7th, 2019 (Limited) by Amazon StudiosJune 14th, 2019 (Expands Wide) by Amazon Studios","June 7th, 2019 (Wide) (United Kingdom)
July 12th, 2019 (Wide) (Czech Republic)
August 1st, 2019 (Wide) (Malaysia)
August 8th, 2019 (Wide) (New Zealand)
August 9th, 2019 (Wide) (Australia)
... Show all releases
","September 6th, 2019 by Amazon Studios","R for language throughout and some sexual references.(Rating bulletin 2571 (Cert #51996), 3/27/2019)",102 minutes,,vs. The MeddlerCreate your own comparison chart…,"Sundance Film Festival 2019, TV Industry, Woman in a Male Dominated Profession, Writing and Writers, Comedy Drama",Original Screenplay,Comedy,Live Action,Contemporary Fiction,"FilmNation Entertainment, 3 Arts Entertainment, Imperative Entertainment, 30 West, Amazon Studios, Kaling International",United States,English,"$15,500,045","$6,873,333","$22,373,378",,,
170,https://www.the-numbers.com/movie/Pavarotti-(Documentary)-(2019),[],"[['Ron Howard', 'Director'], ['Ron Howard', 'Producer'], ['Nigel Sinclair', 'Producer'], ['Brian Grazer', 'Producer'], ['Michael Rosenberg', 'Producer'], ['Jeanne Elfant Festa', 'Producer'], ['Paul Crowder', 'Editor'], ['Mark Monroe', 'Screenwriter'], ['David Blackman', 'Executive Producer'], ['Dickon Stainer', 'Executive Producer'], ['Nick Ferrall', 'Executive Producer'], ['Mark McCune', 'Supervising Producer']]","$144,032 (3.1% of total gross)",8.47 (domestic box office/biggest weekend),54.7% (domestic box office/worldwide),,"48 opening theaters/288 max. theaters, 4.9 weeks average run per theater","$5,346,377","June 7th, 2019 (Limited) by CBS Films","June 13th, 2019 (Wide) (New Zealand)
June 21st, 2019 (Wide) (Portugal)
July 5th, 2019 (Wide) (Slovakia)
July 13th, 2019 (Limited) (United Kingdom)
July 26th, 2019 (Wide) (Lithuania)
... Show all releases
","September 24th, 2019 by Lionsgate Home Entertainment","PG-13 for brief strong language and a war related image.(Rating bulletin 2569 (Cert #52091), 3/13/2019)",170 minutes,,vs. Won’t You Be My Neighbor?Create your own comparison chart…,"Biographical Documentary, Opera, Musicians, Biography, Archive Footage",Based on Real Life Events,Documentary,Live Action,Factual,"Imagine Entertainment, Polygram Pictures, CBS Films, Brian Grazer Productions, White Horse Pictures","United Kingdom, United States",English,"$4,686,402","$3,882,663","$8,569,065",,,
171,https://www.the-numbers.com/movie/Men-in-Black-International-(2019),"['Kumail Nanjiani', 'Emma Thompson', 'Rafe Spall', 'Rebecca Ferguson', 'Chris Hemsworth', 'Tessa Thompson', 'Liam Neeson']","[['F. Gary Gray', 'Director'], ['Matt Holloway', 'Screenwriter'], ['Art Marcum', 'Screenwriter'], ['Lowell Cunningham', 'Story by'], ['Walter F. Parkes', 'Producer'], ['Laurie MacDonald', 'Producer'], ['Steven Spielberg', 'Executive Producer'], ['E. Bennett Walsh', 'Executive Producer'], ['Barry Sonnenfeld', 'Executive Producer'], ['Riyoko Tanaka', 'Executive Producer'], ['David Beaubaire', 'Executive Producer'], ['Edward Cheng', 'Executive Producer'], ['Howard Chen', 'Executive Producer'], ['Stuart Dryburgh', 'Director of Photography'], ['Charles Wood', 'Production Designer'], ['Christian Wagner', 'Editor'], ['Zene Baker', 'Editor'], ['Matt Willard', 'Editor'], ['David Rubin', 'Casting Director'], ['Reg Poerscout-Edgerton', 'Casting Director'], ['Danny Elfman', 'Composer'], ['Chris Bacon', 'Composer'], ['Penny Rose', 'Costume Designer'], ['Jerome Chen', 'Visual Effects Supervisor'], ['Daniel Kramer', 'Visual Effects Supervisor']]","$30,035,838 (37.5% of total gross)",2.66 (domestic box office/biggest weekend),31.5% (domestic box office/worldwide),"$110,000,000 (worldwide box office is 2.3 times production budget)","4,224 opening theaters/4,224 max. theaters, 4.3 weeks average run per theater","$91,268,429","June 14th, 2019 (Wide) by Sony PicturesJune 14th, 2019 (IMAX) by Sony Pictures","June 12th, 2019 (Wide) (France)
June 12th, 2019 (Wide) (Iceland)
June 12th, 2019 (Wide) (Jamaica)
June 12th, 2019 (Wide) (Philippines)
June 12th, 2019 (Wide) (South Korea)
... Show all releases
","August 20th, 2019 by Sony Pictures Home EntertainmentOctober 21st, 2019 by Sony Pictures","PG-13 for sci-fi action, some language and suggestive material.(Rating bulletin 2579 (Cert #52049), 5/22/2019)",118 minutes,Men in Black,vs. Dark PhoenixCreate your own comparison chart…,"Alien Encounters, Friendly Alien on Earth, Secret Agent, Secret Identity, Undercover, Set in London, Delayed Sequel, Reboot, 3-D, 3-D - Post-production Conversion, IMAX: DMR",Based on Comic/Graphic Novel,Adventure,Animation/Live Action,Science Fiction,"Amblin Entertainment, Parkes+Macdonald Productions, Columbia Pictures, Tencent Pictures , Image Nation",United States,English,"$80,001,807","$174,308,196","$254,310,003","$2,778,233","$10,104,186","$12,882,419"
172,https://www.the-numbers.com/movie/Ma-Ge-Shi-Zuo-Cheng-(China)-(2019),[],"[['Li Shaohong', 'Director']]",,,,,,,,"June 14th, 2019 (Wide) (China)
",,,90 minutes,,Create your own comparison chart…,,,Romantic Comedy,Live Action,,,China,Mandarin,n/a,"$7,322,128","$7,322,128",,,
173,https://www.the-numbers.com/movie/Shaft-(2019),"['Samuel L. Jackson', 'Jessie T Usher*', 'Regina Hall', 'Richard Roundtree']","[['Tim Story', 'Director'], ['Alex Barnow', 'Screenwriter'], ['Kenya Barris', 'Screenwriter'], ['Ernest Tidyman', 'Based on “Shaft” by'], ['John Davis', 'Producer'], ['Kenya Barris', 'Producer'], ['Richard Brener', 'Executive Producer'], ['Josh Mack', 'Executive Producer'], ['Marc S. Fischer', 'Executive Producer'], ['Tim Story', 'Executive Producer'], ['Ira Napoliello', 'Executive Producer'], ['Kenya Barris', 'Executive Producer'], ['Wynn Thomas', 'Production Designer'], ['Conrad Buff', 'Editor'], ['Nathan Barr', 'Composer'], ['Larry Blanford', 'Director of Photography']]","$8,901,419 (41.7% of total gross)",2.40 (domestic box office/biggest weekend),100.0% (domestic box office/worldwide),"$30,000,000 (worldwide box office is 0.7 times production budget)","2,952 opening theaters/2,952 max. theaters, 2.7 weeks average run per theater","$24,368,365","June 14th, 2019 (Wide) by Warner Bros.",,"September 10th, 2019 by Warner Home Video","R for pervasive language, violence, sexual content, some drug material and brief nudity.(Rating bulletin 2567 (Cert #51991), 2/27/2019)",105 minutes,Shaft,vs. OverlordCreate your own comparison chart…,"Delayed Sequel, Father’s Footsteps, Private Investigator, African Americans, Blaxploitation, FBI, Cybercrimes, Death of a Best Friend, Action Comedy",Original Screenplay,Comedy,Live Action,Contemporary Fiction,"New Line Cinema, Davis Entertainment",United States,English,"$21,360,215",,,"$2,077,472","$1,946,421","$4,023,893"
174,https://www.the-numbers.com/movie/Uta-no-Prince-sama-Maji-Love-Kingdom-Movie-(Japan),[],"[['Jouji Furuta', 'Director']]",,,,,,,"September 15th, 2019 (Limited) by Self Distributed","June 14th, 2019 (Wide) (Japan)
",,,84 minutes,,Create your own comparison chart…,,,Musical,Digital Animation,,,Japan,Japanese,n/a,"$11,597,863","$11,597,863",,,
175,https://www.the-numbers.com/movie/Anna-(France)-(2019),"['Luke Evans', 'Cillian Murphy', 'Helen Mirren', 'Alexander Petrov', 'Nikita Pavlenko', 'Anna Krippa', 'Sasha Luss']","[['Luc Besson', 'Director'], ['Luc Besson', 'Screenwriter'], ['Luc Besson', 'Producer'], ['Marc Shmuger', 'Producer'], ['Hugues Tissander', 'Production Designer'], ['Julien Rey', 'Editor'], ['Eric Serra', 'Composer'], ['Thierry Arbogast', 'Director of Photography']]","$3,600,647 (46.5% of total gross)",2.15 (domestic box office/biggest weekend),23.6% (domestic box office/worldwide),"$30,000,000 (worldwide box office is 1.1 times production budget)","2,114 opening theaters/2,114 max. theaters, 2.3 weeks average run per theater","$8,834,346","June 21st, 2019 (Wide) by Lionsgate","June 19th, 2019 (Wide) (Philippines)
June 19th, 2019 (Wide) (West Indies)
June 20th, 2019 (Wide) (Aruba)
June 20th, 2019 (Wide) (Croatia)
June 20th, 2019 (Wide) (Curacao)
... Show all releases
","September 10th, 2019 by Lionsgate Home Entertainment","R for strong violence, language, and some sexual content.(Rating bulletin 2540 (Cert #51631), 8/15/2018)",118 minutes,,vs. LucyCreate your own comparison chart…,"Hitmen, Crime Thriller, Set in Paris, Set in Russia, Models",Original Screenplay,Action,Live Action,Contemporary Fiction,"Summit Entertainment, EuropaCorp, TF1 Film Productions, OCS., Canal Plus, TMC",France,"English, Russian","$7,743,794","$25,081,423","$32,825,217","$1,294,538","$1,704,478","$2,999,016"
176,https://www.the-numbers.com/movie/Childs-Play-(2019),"['Aubrey Plaza', 'Brian Tyree Henry', 'Tim Matheson', 'Gabriel Bateman', 'Mark Hamill']","[['Lars Klevberg', 'Director'], ['Tyler Burton Smith', 'Screenwriter'], ['Don Mancini', 'Story by'], ['David Katzenberg', 'Producer'], ['Seth Grahame-Smith', 'Producer'], ['Aaron Schmidt', 'Executive Producer'], ['Chris Ferguson', 'Executive Producer'], ['Brendan Uegama', 'Director of Photography'], ['Dan Hermansen', 'Production Designer'], ['Tom Elkins', 'Editor'], ['Bear McCreary', 'Composer'], ['Rudy Chung', 'Music Supervisor'], ['Jonathan Christiansen', 'Music Supervisor']]","$14,094,594 (48.3% of total gross)",2.07 (domestic box office/biggest weekend),67.1% (domestic box office/worldwide),,"3,007 opening theaters/3,007 max. theaters, 3.0 weeks average run per theater","$33,321,810","June 21st, 2019 (Wide) by United Artists","June 19th, 2019 (Wide), released as La bambola assassina (Italy)
June 20th, 2019 (Wide), released as ДЕТСКИЕ ИГРЫ (Russia (CIS))
June 20th, 2019 (Wide) (South Korea)
June 21st, 2019 (Wide), released as Child's Play (Australia)
June 21st, 2019 (Wide) (France)
... Show all releases
","September 10th, 2019 by MGM Video","R for bloody horror violence, and language throughout.(Rating bulletin 2578 (Cert #52201), 5/15/2019)",120 minutes,Child's Play,vs. Child’s PlayCreate your own comparison chart…,"Slasher Horror, Living Toys, Artificial Intelligence, Killer Inanimate Objects, Reboot",Remake,Horror,Live Action,Contemporary Fiction,"KatzSmith Productions, Orion Pictures, Metro-Goldwyn-Mayer Pictures, Bron Creative",United States,English,"$29,208,403","$14,291,177","$43,499,580","$1,548,943","$1,524,686","$3,073,629"
177,https://www.the-numbers.com/movie/Rong-Ribeu-Deo-King-Mokpo-Yeongung-(S-Korea),[],[],,,,,,,,"June 19th, 2019 (Wide) (South Korea)
",,,117 minutes,,Create your own comparison chart…,,Original Screenplay,Drama,Live Action,Contemporary Fiction,,Republic of Korea,Korean,n/a,"$7,652,406","$7,652,406",,,
178,https://www.the-numbers.com/movie/Toy-Story-4-(2019),"['Joan Cusack', 'Wallace Shawn', 'John Ratzenberger', 'Blake Clark', 'Don Rickles', 'Estelle Harris', 'Tom Hanks', 'Tim Allen', 'Annie Potts', 'Tony Hale', 'Keegan-Michael Key', 'Jordan Peele', 'Christina Hendricks']","[['Josh Cooley', 'Director'], ['Stephany Folsom', 'Screenwriter'], ['Andrew Stanton', 'Screenwriter'], ['John Lasseter', 'Story by'], ['Rashida Jones', 'Story by'], ['Will McCormack', 'Story by'], ['Josh Cooley', 'Story by'], ['Valerie LaPointe', 'Story by'], ['Stephany Folsom', 'Story by'], ['Martin Hynes', 'Story by'], ['Andrew Stanton', 'Story by'], ['Jonas Rivera', 'Producer'], ['Mark Nielsen', 'Producer'], ['Andrew Stanton', 'Executive Producer'], ['Lee Unkrich', 'Executive Producer'], ['Pete Docter', 'Executive Producer'], ['Patrick Lin', 'Director of Photography'], ['Jean-Claude Kalache', 'Director of Photography'], ['Bob Pauley', 'Production Designer'], ['Axel Geddes', 'Editor'], ['Scott Clark', 'Animation Supervisor'], ['Robert Russ', 'Animation Supervisor'], ['Randy Newman', 'Composer']]","$120,908,065 (27.9% of total gross)",3.59 (domestic box office/biggest weekend),40.4% (domestic box office/worldwide),"$200,000,000 (worldwide box office is 5.4 times production budget)","4,575 opening theaters/4,575 max. theaters, 8.3 weeks average run per theater","$495,163,448","June 21st, 2019 (Wide) by Walt DisneyJune 21st, 2019 (IMAX) by Walt Disney","June 20th, 2019 (Wide) (South Korea)
June 20th, 2019 (Wide), released as Oyuncak Hikayesi 4 (Turkey)
June 21st, 2019 (Wide) (Argentina)
June 21st, 2019 (Wide) (Australia)
June 21st, 2019 (Wide) (Brazil)
... Show all releases
","October 1st, 2019 by Walt Disney Home Entertainment","G(Rating bulletin 2575 (Cert #52083), 4/24/2019)",89 minutes,Toy Story,Pixarvs. Frozen IICreate your own comparison chart…,"Living Toys, Road Trip, Coming of Age, Lost, Rescue, Existential Crisis, Delayed Sequel, 3-D, 3-D - Shot in 3-D, IMAX: DMR, Filmed in Pixar Animation Studios, Emeryville, CA, Filmed in Emeryville, CA, Filmed in California, United States, Filmed in United States, Filmed in Alameda County, CA",Original Screenplay,Adventure,Digital Animation,Kids Fiction,Disney-Pixar,United States,English,"$434,038,008","$639,026,532","$1,073,064,540","$19,222,654","$39,336,869","$58,559,523"
179,https://www.the-numbers.com/movie/Die-Xian-(China),[],[],,,,,,,,"June 21st, 2019 (Wide) (China)
",,,83 minutes,,Create your own comparison chart…,,Original Screenplay,Horror,Live Action,Contemporary Fiction,,China,Mandarin,n/a,"$7,489,619","$7,489,619",,,
180,https://www.the-numbers.com/movie/Fable-The-(Japan),[],"[['Kan Eguchi', 'Director']]",,,,,,,,"June 21st, 2019 (Wide) (Japan)
July 22nd, 2021 (Wide) (South Korea)
",,,123 minutes,The Fable,Create your own comparison chart…,,Based on Comic/Graphic Novel,Action,Live Action,Contemporary Fiction,,Japan,Japanese,n/a,"$15,184,913","$15,184,913",,,
181,https://www.the-numbers.com/movie/Yesterday-(UK)-(2019),"['Lily James', 'Kate McKinnon', 'Sophia Di Martino', 'Himesh Patel']","[['Danny Boyle', 'Director'], ['Richard Curtis', 'Screenwriter'], ['Jack Barth', 'Story by'], ['Danny Boyle', 'Producer'], ['Richard Curtis', 'Producer'], ['Tim Bevan', 'Producer'], ['Eric Fellner', 'Producer'], ['Matthew James Wilkinson', 'Producer'], ['Bernie Bellew*', 'Producer'], ['Nick Angel', 'Executive Producer'], ['Lee Brazier', 'Executive Producer'], ['Patrick Rolfe', 'Production Designer'], ['Jon Harris', 'Editor'], ['Daniel Pemberton', 'Composer'], ['Christopher Ross', 'Director of Photography']]","$17,010,050 (23.2% of total gross)",4.31 (domestic box office/biggest weekend),47.3% (domestic box office/worldwide),,"2,603 opening theaters/2,755 max. theaters, 6.3 weeks average run per theater","$83,607,587","June 28th, 2019 (Wide) by Universal","June 21st, 2019 (Wide), released as Dar vakar (Lithuania)
June 26th, 2019 (Wide) (Belgium)
June 27th, 2019 (Wide) (Croatia)
June 27th, 2019 (Wide) (Cyprus)
June 27th, 2019 (Wide) (Denmark)
... Show all releases
","September 10th, 2019 by Universal Home EntertainmentNovember 4th, 2019 by Netflix UK","PG-13 for suggestive content and language.(Rating bulletin 2566 (Cert #52054), 2/20/2019)",112 minutes,,vs. RocketmanCreate your own comparison chart…,"Music Industry, Alternate or Altered Realities, Romance, Singers, Songwriter",Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,"Working Title Films, Universal Pictures, Perfect World Pictures",United Kingdom,English,"$73,286,650","$81,496,674","$154,783,324","$3,398,560","$4,318,040","$7,716,600"
182,https://www.the-numbers.com/movie/Annabelle-Comes-Home-(2019),"['Madison Iseman', 'Vera Farmiga', 'Patrick Wilson', 'Samara Lee', 'Mckenna Grace']","[['Gary Dauberman', 'Director'], ['Gary Dauberman', 'Screenwriter'], ['Gary Dauberman', 'Story by'], ['James Wan', 'Story by'], ['Gary Dauberman', 'Character Creator'], ['James Wan', 'Producer'], ['Peter Safran', 'Producer'], ['Richard Brener', 'Executive Producer'], ['Dave Neustadter', 'Executive Producer'], ['Victoria Palmeri', 'Executive Producer'], ['Michael Clear', 'Executive Producer'], ['Michelle Morrissey', 'Executive Producer'], ['Judson Scott', 'Executive Producer'], ['Jennifer Spence', 'Production Designer'], ['Kirk Morri', 'Editor'], ['Joseph Bishara', 'Composer'], ['Michael Burgess', 'Director of Photography'], ['Rich Delia', 'Casting Director']]","$20,269,723 (27.3% of total gross)",3.66 (domestic box office/biggest weekend),32.1% (domestic box office/worldwide),"$27,000,000 (worldwide box office is 8.5 times production budget)","3,613 opening theaters/3,613 max. theaters, 4.4 weeks average run per theater","$84,595,477","June 26th, 2019 (Wide) by Warner Bros.June 26th, 2019 (IMAX) by Warner Bros.","June 26th, 2019 (Wide) (Indonesia)
June 26th, 2019 (Wide) (South Korea)
June 26th, 2019 (Wide) (Vietnam)
June 27th, 2019 (Wide) (Argentina)
June 27th, 2019 (Wide) (Australia)
... Show all releases
","September 17th, 2019 by Warner Home Video","R for horror violence and terror.(Rating bulletin 2581 (Cert #52191), 6/5/2019)",106 minutes,AnnabelleThe Conjuring,vs. YesterdayCreate your own comparison chart…,"Based on an UNTRUE Story, Demons, Babysitters, Paranormal Investigation, Supernatural, IMAX: DMR, Supernatural Horror",Original Screenplay,Horror,Live Action,Contemporary Fiction,"Atomic Monster, New Line Cinema, The Safran Company",United States,English,"$74,152,591","$156,626,600","$230,779,191","$2,292,507","$2,443,134","$4,735,641"
183,https://www.the-numbers.com/movie/Spider-Man-Far-From-Home-(2019),"['Cobie Smulders', 'Jon Favreau', 'Marisa Tomei', 'J.B. Smoove', 'Jacob Batalon', 'Martin Starr', 'Tom Holland', 'Samuel L. Jackson', 'Zendaya', 'Jake Gyllenhaal']","[['Jon Watts', 'Director'], ['Chris McKenna', 'Screenwriter'], ['Erik Sommers', 'Screenwriter'], ['Stan Lee', 'Story based on the MARVEL Comic book by'], ['Steve Ditko', 'Story based on the MARVEL Comic book by'], ['Kevin Feige', 'Producer'], ['Amy Pascal', 'Producer'], ['Louis D’Esposito', 'Executive Producer'], ['Victoria Alonso', 'Executive Producer'], ['Thomas M. Hammel', 'Executive Producer'], ['Eric Hauserman Carroll', 'Executive Producer'], ['Rachel O’Connor', 'Executive Producer'], ['Stan Lee', 'Executive Producer'], ['Avi Arad', 'Executive Producer'], ['Matt Tolmach', 'Executive Producer'], ['Matthew J. Lloyd', 'Director of Photography'], ['Claude Pare', 'Production Designer'], ['Dan Lebental', 'Editor'], ['Leigh Folsom-Boyd', 'Editor'], ['Michael Giacchino', 'Composer'], ['Sarah Halley Finn', 'Casting Director'], ['Dave Jordan', 'Music Supervisor'], ['Janek Sirrs', 'Visual Effects Supervisor'], ['Cyndi Ochs', 'Visual Effects Producer'], ['Anna B. Sheppard', 'Costume Designer']]","$92,579,212 (23.7% of total gross)",4.22 (domestic box office/biggest weekend),34.5% (domestic box office/worldwide),"$160,000,000 (worldwide box office is 7.1 times production budget)","4,634 opening theaters/4,634 max. theaters, 7.1 weeks average run per theater","$445,530,598","July 2nd, 2019 (Wide) by Sony PicturesJuly 2nd, 2019 (IMAX) by Sony PicturesAugust 29th, 2019 (Wide) by Sony Pictures, released as Spider-Man: Far From Home Extended CutAugust 29th, 2019 (IMAX) by Sony Pictures, released as Spider Man: Far From Home Extended Cut (Re-Release)
","June 27th, 2019 (Wide) (China)
June 28th, 2019 (Wide), released as Spider-man: Far From Home (Australia)
June 28th, 2019 (Wide) (Hong Kong)
June 28th, 2019 (Wide) (Japan)
July 1st, 2019 (Wide) (South Korea)
... Show all releases
","September 17th, 2019 by Sony Pictures Home Entertainment, released as Spider Man: Far From HomeNovember 11th, 2019 by Sony Pictures","PG-13 for sci-fi action violence, some language and brief suggestive comments.(Rating bulletin 2582 (Cert #51941), 6/12/2019)PG-13 NOTE: EDITED VERSION. CONTENT IS DIFFERENT FROM ""PG-13"" RATED VERSION, BULLETIN NO. 2582 (6/12/2019).(Rating bulletin 2593 (Cert #52353), 8/28/2019)",129 minutes,Spider-ManMarvel Cinematic Universe,vs. Spider-Man: HomecomingCreate your own comparison chart…,"Filmed in Carlo IV Hotel, Prague, Czech Republic, Marvel Comics, Set in Prague, Vacation, Surprise Twist, Set in Venice, Italy, Sequels With Returning Stars, Set in Berlin, Faked Death, Friendly Alien on Earth, False Identity, Gratuitous Cameos, Shapeshifter, Scene in End Credits, 3-D, 3-D - Post-production Conversion, IMAX: DMR, Filmed in Hatfield House, Hertfordshire, England, Filmed in Hertfordshire, England, Filmed in England, Filmed in Leavesden Studios, Hertfordshire, England, Filmed in Stansted Airport, Essex, England, Filmed in Essex, England, Filmed in United Kingdom, Filmed in Holland Park School, London, England, Filmed in Alexandra Palace Theatre, London, England, Filmed in London, England, Filmed in St Pancras International Railway Station, London, England, Filmed in Tower Bridge, London, England, Filmed in The Shard, London, England, Filmed in The Tower of London, London, England, Filmed in Charles Bridge, Prague, Czech Republic, Filmed in The Vinohrady Theatre, Prague, Czech Republic, Filmed in Hlavni-Nadrazi station, Prague, Czech Republic, Filmed in Náměstí Dr E Beneše Square, Liberac, Czech Republic, Filmed in Prague, Czech Republic, Filmed in Liberac, Czech Republic, Filmed in Czech Republic, Filmed in Marco Polo International Airport, Venice, Italy, Filmed in Venice, Italy, Filmed in Italy, Filmed in Basilica di Santa Maria della Salute, Venice, Italy, Filmed in Rialto Bridge, Venice, Italy, Filmed in Santa Maria Formosa, Venice, Italy, Filmed in Leonardo Da Vinci Museum, Venice, Italy, Filmed in Porta Magna, Venice, Italy, Filmed in Belchite Old Town, Spain, Filmed in Belchite, Spain, Filmed in Spain, Filmed in Madison Square Garden, New York, NY, Filmed in New York, NY, Filmed in New York, United States, Filmed in United States, Filmed in Penn Station, New York, NY, Filmed in Newark Liberty International Airport, Newark, NJ, Filmed in Essex County, NJ, Filmed in New Jersey, United States, Filmed in Queens, New York, NY, Filmed in Brooklyn, New York, NY, Filmed in Broadway, New York, NY",Based on Comic/Graphic Novel,Action,Live Action,Super Hero,"Columbia Pictures, Marvel Studios, Pascal Pictures",United States,English,"$390,532,085","$741,575,437","$1,132,107,522","$21,548,044","$49,858,975","$71,407,019"
184,https://www.the-numbers.com/movie/Jaccuse-(France),"['Mathieu Amalric', 'Emmanuelle Seigner', 'Louis Garrel', 'Jean Dujardin']","[['Roman Polanski', 'Director'], ['Roman Polanski', 'Screenwriter'], ['Robert Harris', 'Screenwriter'], ['Alain Goldman', 'Producer']]",,,,,,,,"June 28th, 2019 (Wide) (Germany)
November 15th, 2019 (Wide) (France)
November 21st, 2019 (Wide), released as L'ufficiale e la spia (Italy)
November 29th, 2019 (Wide), released as Офицер и шпионин (Bulgaria)
December 27th, 2019 (Wide) (Poland)
... Show all releases
",,,132 minutes,,Create your own comparison chart…,1890s,Based on Factual Book/Article,Drama,Live Action,Dramatization,,"France, Italy",French,n/a,"$18,875,065","$18,875,065",,,
