,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Production Budget:,Theater counts:,Infl. Adj. Dom. BO,Domestic Releases:,International Releases:,Video Release:,MPAA Rating:,Running Time:,Franchise:,Comparisons:,Keywords:,Source:,Genre:,Production Method:,Creative Type:,Production/Financing Companies:,Production Countries:,Languages:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic DVD Sales,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
73,https://www.the-numbers.com/movie/Chef,"['Scarlett Johansson', 'Oliver Platt', 'Bobby Cannavale', 'Dustin Hoffman', 'Robert Downey, Jr.', 'Jon Favreau', 'Sofia Vergara', 'John Leguizamo']","[['Jon Favreau', 'Director'], ['Jon Favreau', 'Screenwriter'], ['Jon Favreau', 'Producer'], ['Sergei Bespalov', 'Producer'], ['Karen Gilchrist', 'Executive Producer'], ['Molly Allen', 'Executive Producer'], ['Mark C. Manuel', 'Executive Producer'], [""Ted O'Neal"", 'Executive Producer'], ['Oleg Teterin', 'Executive Producer'], ['Marina Bespalov', 'Executive Producer']]","$204,961 (0.7% of total gross)",11.99 (domestic box office/biggest weekend),67.1% (domestic box office/worldwide),,"6 opening theaters/1,298 max. theaters, 7.6 weeks average run per theater","$40,193,490","May 9th, 2014 (Limited) by Open RoadJune 6th, 2014 (Wide) by Open RoadAugust 29th, 2014 (Wide) by Open Road","May 9th, 2014 (Wide) (New Zealand)
May 22nd, 2014 (Wide) (United Arab Emirates)
May 29th, 2014 (Wide) (Lebanon)
June 5th, 2014 (Wide) (Singapore)
June 13th, 2014 (Wide) (Latvia)
... Show all releases
","September 30th, 2014 by Universal Home Entertainment","R for language, including some suggestive references.(Rating bulletin 2319, 4/23/2014)",115 minutes,,vs. GiftedCreate your own comparison chart…,"Directing Yourself, Screenplay Written By the Star, Food, Fired, Workaholic, You Can't Go Home Again, Hispanic, Critic, Internet, Viral Video, Social Media, Split Screen, Road Trip, Divorced Couple Falling Back in Love, Intertitle, Scene in End Credits, Improvised, Digital Cinematography, Gastronomy, Comedy Drama",Original Screenplay,Comedy,Live Action,Contemporary Fiction,Fairview Entertainment,United States,English,"$31,424,004","$15,405,305","$46,829,309","$6,338,812","$2,855,612","$9,194,424"
74,https://www.the-numbers.com/movie/Legends-of-Oz-Dorothy-s-Return,"['Dan Aykroyd', 'James Belushi', 'Kelsey Grammer', 'Martin Short', 'Oliver Platt', 'Megan Hilty', 'Hugh Dancy', 'Bernadette Peters', 'Patrick Stewart', 'Lea Michele']","[['Will Finn', 'Director'], ['Daniel St. Pierre', 'Director'], ['Adam Balsam', 'Screenwriter'], ['Randi Barnes', 'Screenwriter'], ['Roger Stanton Baum', 'Story Creator'], ['Bonne Radford', 'Producer'], ['Ryan Carroll', 'Producer'], ['Roland Caroll', 'Producer'], ['Neil L. Kaufman*', 'Executive Producer'], ['Rene Torres', 'Executive Producer'], ['Greg Centineo', 'Executive Producer'], ['Arish Fyzee', 'Co-Producer'], ['Kristin Dornig', 'Co-Producer'], ['Toby Chu', 'Composer'], ['Bryan Adams', 'Song Writer'], ['Jim Vallance', 'Song Writer'], ['Tift Merritt', 'Song Writer'], ['Jim Dooley', 'Song Writer'], ['Mike Himelstein', 'Song Writer'], ['Vicki Hiatt', 'Music Supervisor'], ['Prana Studios', 'CG Animation and Imagery'], ['Dan Molina', 'Editor'], ['Stan Webb', 'Editor'], ['Daniel St. Pierre', 'Production Designer'], ['Seth Engstrom', 'Art Director'], ['Matthew Jon Beck', 'Casting Director']]","$3,747,780 (44.3% of total gross)",2.26 (domestic box office/biggest weekend),42.1% (domestic box office/worldwide),"$70,000,000 (worldwide box office is 0.3 times production budget)","2,658 opening theaters/2,658 max. theaters, 2.4 weeks average run per theater","$10,823,922","May 9th, 2014 (Wide) by Clarius Entertainment","February 13th, 2015 (Wide) (South Korea)
October 1st, 2015 (Wide) (Portugal)
","August 26th, 2014 by Fox Home Entertainment","PG for some scary images and mild peril.(Rating bulletin 2289, 9/11/2013)",88 minutes,,vs. AntzCreate your own comparison chart…,"You Can't Go Home Again, Animal Lead, Talking Animals, Witches, Living Scarecrow, Good vs. Evil, Food, 3-D, 3-D - Shot in 3-D",Based on Fiction Book/Short Story,Adventure,Digital Animation,Kids Fiction,Summertime Entertainment,United States,English,"$8,462,347","$11,645,586","$20,107,933","$1,634,570","$441,017","$2,075,587"
75,https://www.the-numbers.com/movie/Moms-Night-Out,"['David Hunt', 'Sarah Drew', 'Sean Astin', 'Patricia Heaton', 'Trace Adkins', 'Andrea Logan White']","[['Andrew Erwin', 'Director'], ['Jon Erwin', 'Director'], ['Jon Erwin', 'Screenwriter'], ['Andrea Nasfell', 'Screenwriter'], ['Kevin Downes', 'Producer'], ['Patricia Heaton', 'Executive Producer'], ['David Hunt', 'Executive Producer'], ['Dave Alan Johnson', 'Executive Producer'], ['Kristopher S. Kimlin', 'Director of Photography'], ['Mark Garner', 'Production Designer'], ['Andrew Erwin', 'Editor'], ['Jonathan Olive', 'Editor'], ['Mark Fantini', 'Composer'], ['Steffan Fantini', 'Composer'], ['Anna Redmon', 'Costume Designer'], ['Beverly Holloway', 'Casting Director']]","$4,311,083 (41.3% of total gross)",2.42 (domestic box office/biggest weekend),99.0% (domestic box office/worldwide),"$5,000,000 (worldwide box office is 2.1 times production budget)","1,044 opening theaters/1,046 max. theaters, 3.8 weeks average run per theater","$13,340,313","May 9th, 2014 (Wide) by Sony Pictures",,"September 2nd, 2014 by Sony Pictures Home Entertainment","PG for mild thematic elements and some action.(Rating bulletin 2307, 1/29/2014)",97 minutes,,vs. War RoomCreate your own comparison chart…,"Dysfunctional Family, Missing Person, Gangs, Motorcycle Gangs, Faith-Based Film",Original Screenplay,Adventure,Live Action,Contemporary Fiction,"Tri-Star Pictures, Affirm Films, Provident Films, Pure Flix, Four Boys Entertainment",United States,English,"$10,429,707","$107,634","$10,537,341","$7,697,594","$994,000","$8,691,594"
76,https://www.the-numbers.com/movie/Neighbors-(2013),"['Christopher Mintz-Plasse', 'Dave Franco', 'Seth Rogen', 'Zac Efron', 'Rose Byrne']","[['Nicholas Stoller', 'Director'], ['Andrew Jay Cohen', 'Screenwriter'], [""Brendan O'Brien"", 'Screenwriter'], ['Seth Rogen', 'Producer'], ['Evan Goldberg', 'Producer'], ['James Weaver', 'Producer'], ['Nathan Kahane', 'Executive Producer'], ['Joe Drake', 'Executive Producer'], ['Brian Bell', 'Executive Producer'], ['Andrew Jay Cohen', 'Executive Producer'], [""Brendan O'Brien"", 'Executive Producer'], ['Brandon Trost', 'Director of Photography'], ['Julie Berghoff', 'Production Designer'], ['Zene Baker', 'Editor'], ['Leesa Evans', 'Costume Designer'], ['Michael Andrews', 'Composer']]","$49,033,915 (32.7% of total gross)",3.06 (domestic box office/biggest weekend),55.4% (domestic box office/worldwide),"$18,000,000 (worldwide box office is 15.1 times production budget)","3,279 opening theaters/3,311 max. theaters, 6.2 weeks average run per theater","$191,971,485","May 9th, 2014 (Wide) by Universal","September 12th, 2014 (Wide) (Venezuela)
","September 23rd, 2014 by Universal Home Entertainment","R for pervasive language, strong crude and sexual content, graphic nudity, and drug use throughout.(Rating bulletin 2295, 10/23/2013)",91 minutes,Neighbors,vs. Neighbors 2: Sorority RisingCreate your own comparison chart…,"Neighbors from Hell, New Parents, College, Fraternity/Sorority, Non-Chronological, Prank Gone Wrong, Intertitle, Scene in End Credits, Improvised, Judd Apatow Buddy Comedy, Generational Conflict",Original Screenplay,Comedy,Live Action,Contemporary Fiction,"Good Universe, Point Grey",United States,English,"$150,086,800","$120,857,628","$270,944,428","$17,239,532","$10,819,527","$28,059,059"
77,https://www.the-numbers.com/movie/Godzilla-(2014),['Aaron Taylor-Johnson'],"[['Gareth Edwards', 'Director'], ['Max Borenstein', 'Screenwriter'], ['David Callaham', 'Story Creator'], ['Thomas Tull', 'Producer'], ['Jon Jashni', 'Producer'], ['Mary Parent', 'Producer'], ['Brian Rogers', 'Producer'], ['Patricia Whitcher', 'Executive Producer'], ['Alex Garcia', 'Executive Producer'], ['Yoshimitsu Banno', 'Executive Producer'], ['Kenji Okuhira', 'Executive Producer'], ['Seamus McGarvey', 'Director of Photography'], ['Owen Paterson', 'Production Designer'], ['Bob Ducsay', 'Editor'], ['Alexandre Desplat', 'Composer']]","$93,188,384 (46.4% of total gross)",2.15 (domestic box office/biggest weekend),37.9% (domestic box office/worldwide),"$160,000,000 (worldwide box office is 3.3 times production budget)","3,952 opening theaters/3,952 max. theaters, 5.2 weeks average run per theater","$256,678,689","May 16th, 2014 (Wide) by Warner Bros.May 16th, 2014 (IMAX) by Warner Bros.","May 14th, 2014 (Wide) (Belgium)
May 14th, 2014 (Wide) (Egypt)
May 15th, 2014 (Wide) (Argentina)
May 15th, 2014 (Wide) (Chile)
May 15th, 2014 (Wide) (Germany)
... Show all releases
","September 16th, 2014 by Warner Home Video","PG-13 for intense sequences of destruction, mayhem and creature violence.(Rating bulletin 2317, 4/9/2014)",123 minutes,GodzillaMonsterVerse,vs. Godzilla: King of the MonstersCreate your own comparison chart…,"3-D, Reboot, Foreign-Language Remake, Development Hell, Kaiju, 3-D - Shot in 3-D, Visual Effects, Motion Capture Performance, 3-D - Post-production Conversion, IMAX: DMR",Original Screenplay,Action,Live Action,Science Fiction,Legendary Pictures,United States,English,"$200,676,069","$328,400,000","$529,076,069","$17,783,924","$27,366,489","$45,150,413"
78,https://www.the-numbers.com/movie/Grace-of-Monaco,"['Nicole Kidman', 'Tim Roth']","[['Olivier Dahan', 'Director'], ['Arash Amel', 'Screenwriter'], ['Pierre-Ange Le Pogam', 'Producer'], ['Arash Amel', 'Producer'], ['Uday Chopra', 'Producer'], ['Bill Johnson', 'Executive Producer'], ['Guillaume Roussel', 'Composer']]",,,,"$30,000,000 (worldwide box office is 0.8 times production budget)",,,,"May 15th, 2014 (Wide) (Switzerland)
May 21st, 2014 (Wide) (Belgium)
May 21st, 2014 (Wide) (Spain)
May 22nd, 2014 (Wide) (Hungary)
May 22nd, 2014 (Wide) (Russia (CIS))
... Show all releases
","December 1st, 2015 by Anchor Bay Home Entertainment",,103 minutes,,Create your own comparison chart…,"Set in Monte Carlo, TV Premiere",Based on Real Life Events,Drama,Live Action,Dramatization,"Stone Angels, YRF Entertainment",United States,English,n/a,"$25,199,891","$25,199,891","$32,232",,"$32,232"
79,https://www.the-numbers.com/movie/Immigrant-The,[],"[['James Gray', 'Director'], ['James Gray', 'Screenwriter'], ['Richard Menello', 'Screenwriter'], ['James Gray', 'Producer'], ['Anthony Katagas', 'Producer'], ['Greg Shapiro', 'Producer'], ['Christopher Woodrow', 'Producer'], ['Hoyt David Morgan', 'Executive Producer'], ['Maria Cestone', 'Executive Producer'], ['Molly Conners', 'Executive Producer'], ['Sarah E. Johnson', 'Executive Producer'], ['Darius Khondji', 'Director of Photography'], ['Patricia Norris', 'Costume Designer'], ['Happy Massee', 'Set Decorator']]","$44,064 (2.2% of total gross)",4.55 (domestic box office/biggest weekend),26.5% (domestic box office/worldwide),"$16,000,000 (worldwide box office is 0.5 times production budget)","3 opening theaters/150 max. theaters, 5.0 weeks average run per theater","$2,575,350","May 16th, 2014 (Limited) by RADiUS-TWC","June 26th, 2014 (Wide) (Mexico)
June 27th, 2014 (Wide) (Spain)
July 4th, 2014 (Wide) (Taiwan)
July 17th, 2014 (Wide) (Greece)
April 17th, 2015 (Wide) (Hong Kong)
... Show all releases
","April 7th, 2015 by Anchor Bay Home Entertainment",R,120 minutes,,vs. ManderlayCreate your own comparison chart…,"Immigration, Culture Clash, Prostitution, Sex Crimes, Stage Magician, Dysfunctional Family",Original Screenplay,Drama,Live Action,Historical Fiction,"Keep Your Head, Kingsgate Films, Worldview Entertainment",United States,English,"$2,013,456","$5,571,555","$7,585,011",,"$20,079","$20,079"
80,https://www.the-numbers.com/movie/Million-Dollar-Arm,"['Pitobash Tripathy', 'Aasif Mandvi', 'Bill Paxton', 'Suraj Sharma', 'Lake Bell', 'Alan Arkin', 'Jon Hamm']","[['Craig Gillespie', 'Director'], ['Tom McCarthy', 'Screenwriter'], ['Mark Ciardi', 'Producer'], ['Gordon Gray', 'Producer'], ['Joe Roth', 'Producer'], ['Palek Patel', 'Executive Producer'], ['Kevin Halloran', 'Executive Producer'], ['Bill Simmons', 'Executive Producer'], ['Connor Schell', 'Executive Producer'], ['Gyula Pados', 'Director of Photography'], ['Barry Robison', 'Production Designer'], ['Tatiana S. Riegel', 'Editor'], ['Kirston Leigh Mann', 'Costume Designer'], ['A.R. Rahman', 'Composer']]","$10,515,659 (28.9% of total gross)",3.47 (domestic box office/biggest weekend),92.9% (domestic box office/worldwide),"$25,000,000 (worldwide box office is 1.6 times production budget)","3,019 opening theaters/3,019 max. theaters, 4.0 weeks average run per theater","$46,619,477","May 10th, 2014 (Sneak Peek) by Walt DisneyMay 16th, 2014 (Wide) by Walt Disney","June 13th, 2014 (Wide) (Venezuela)
June 19th, 2014 (Wide) (New Zealand)
June 20th, 2014 (Wide) (Ecuador)
June 26th, 2014 (Wide) (Chile)
July 3rd, 2014 (Wide) (Thailand)
... Show all releases
","October 7th, 2014 by Buena Vista Home Entertainment","PG for mild language and some suggestive content.(Rating bulletin 2300, 11/27/2013)",123 minutes,,vs. The Best of MeCreate your own comparison chart…,"Inspirational Sports, Baseball, Cricket, Underdog, Reality TV, Inspired by a True Story, Culture Clash, Romance, Sports Drama",Original Screenplay,Drama,Live Action,Contemporary Fiction,"Roth Films, Mayhem Pictures",United States,English,"$36,447,959","$2,769,953","$39,217,912","$4,069,680","$1,975,655","$6,045,335"
81,https://www.the-numbers.com/movie/Two-Faces-of-January-The,"['Viggo Mortensen', 'Kirsten Dunst', 'Oscar Isaac']","[['Hossein Amini', 'Director'], ['Hossein Amini', 'Screenwriter'], ['Tom Sternberg', 'Producer'], ['Tim Bevan', 'Producer'], ['Eric Fellner', 'Producer'], ['Robyn Slovo', 'Producer'], ['Patricia Highsmith', 'Story Creator'], ['Amelia Granger', 'Executive Producer'], ['Liza Chasin', 'Executive Producer'], ['Olivier Courson', 'Executive Producer'], ['Ron Halpern', 'Executive Producer'], ['Max Minghella', 'Executive Producer'], ['Timothy Bricknell', 'Executive Producer'], ['Caroline Hewitt', 'Co-Producer'], ['Marcel Zyskind', 'Director of Photography'], ['Michael Carlin', 'Production Designer'], ['Steven Noble', 'Costume Designer'], ['Daniel Phillips', 'Make-up and Hair Designer'], ['Alberto Iglesias', 'Composer'], ['Jina Jay', 'Casting Director']]","$43,116 (8.5% of total gross)",5.82 (domestic box office/biggest weekend),5.0% (domestic box office/worldwide),,"6 opening theaters/59 max. theaters, 5.0 weeks average run per theater","$649,070","September 26th, 2014 (Limited) by Magnolia Pictures","May 16th, 2014 (Wide) (United Kingdom)
May 29th, 2014 (Wide) (Germany)
June 12th, 2014 (Wide) (New Zealand)
June 13th, 2014 (Wide) (Spain)
June 18th, 2014 (Wide) (Belgium)
... Show all releases
","January 13th, 2015 by Magnolia Home Entertainment","PG-13 for some violence, language and smoking.(Rating bulletin 2328, 6/25/2014)",98 minutes,,vs. Ex MachinaCreate your own comparison chart…,"Covering Up an Accidental Death, 1960s, Confidence Men, Private Investigator, Accidental Death, Death of a Spouse or Fiancée / Fiancé, Double-Crossed, False Identity",Original Screenplay,Thriller/Suspense,Live Action,Historical Fiction,"Working Title Films, Timnick Film, Mirage, Anton Capital Entertainment, Lovefilm",United Kingdom,English,"$507,463","$9,693,877","$10,201,340","$81,016","$36,503","$117,519"
82,https://www.the-numbers.com/movie/X-Men-Days-of-Future-Past,"['Halle Berry', 'Anna Paquin', 'Elliot Page', 'Peter Dinklage', 'Nicholas Hoult', 'Omar Sy', 'Shawn Ashmore', 'Evan Peters', 'Daniel Cudmore', 'Lucas Till', 'Fan Bingbing', 'Booboo Stewart', 'Josh Helman', 'Evan Jonigkeit', 'Adan Canto', 'Hugh Jackman', 'James McAvoy', 'Michael Fassbender', 'Patrick Stewart', 'Jennifer Lawrence', 'Ian McKellen']","[['Bryan Singer', 'Director'], ['Simon Kinberg', 'Screenwriter'], ['Lauren Shuler Donner', 'Producer'], ['Hutch Parker', 'Producer'], ['Simon Kinberg', 'Producer'], ['Jane Goldman', 'Story Creator'], ['Matthew Vaughn', 'Story Creator'], ['Todd Hallowell', 'Executive Producer'], ['Josh McLaglen', 'Executive Producer'], ['Stan Lee', 'Executive Producer'], ['Newton Thomas Sigel', 'Director of Photography'], ['John Myhre', 'Production Designer'], ['John Ottman', 'Editor'], ['John Ottman', 'Composer'], ['Louise Mingenbach', 'Costume Designer']]","$90,823,660 (38.8% of total gross)",2.58 (domestic box office/biggest weekend),31.3% (domestic box office/worldwide),"$200,000,000 (worldwide box office is 3.7 times production budget)","3,996 opening theaters/4,001 max. theaters, 6.0 weeks average run per theater","$299,201,955","May 23rd, 2014 (Wide) by 20th Century Fox","May 21st, 2014 (Wide) (Australia)
May 21st, 2014 (Wide) (Belgium)
May 21st, 2014 (Wide) (Egypt)
May 21st, 2014 (Wide) (Finland)
May 21st, 2014 (Wide) (France)
... Show all releases
","October 14th, 2014 by Fox Home Entertainment","PG-13 for sequences of intense sci-fi violence and action, some suggestive material,
nudity and language.(Rating bulletin 2320, 4/30/2014)",131 minutes,X-Men,vs. Jurassic WorldCreate your own comparison chart…,"Marvel Comics, Mutants, Time Travel, Robot, Political, Government Corruption, Same Role, Multiple Actors, Dystopia, 1970s, Set in Vietnam, Vietnam War, Rescue, Prison Break, Ensemble, Gratuitous Cameos, Scene in End Credits, Voiceover/Narration, 3-D, 3-D - Shot in 3-D",Based on Comic/Graphic Novel,Action,Live Action,Super Hero,"Bad Hat Harry Productions, Donners’ Company, Simon Kinberg, Ingenious Media",United States,English,"$233,921,534","$513,941,241","$747,862,775","$25,323,223","$52,558,588","$77,881,811"
83,https://www.the-numbers.com/movie/Blended,"['Kevin Nealon', 'Terry Crews', 'Wendi McLendon-Covey', 'Adam Sandler', 'Drew Barrymore']","[['Frank Coraci', 'Director'], ['Mike Karz', 'Producer'], ['Adam Sandler', 'Producer'], ['Jack Giarraputo', 'Producer'], ['Ivan Menchell', 'Screenwriter'], ['Clare Sera', 'Screenwriter'], ['Barry Bernardi', 'Executive Producer'], ['Josie Rosen', 'Executive Producer'], ['Tim Herlihy', 'Executive Producer'], ['Allen Covert', 'Executive Producer'], ['Steve Koren', 'Executive Producer'], ['Julio Macat', 'Director of Photography'], ['Perry Andelin Blake', 'Production Designer'], ['Tom Costain', 'Editor'], ['Christine Wada', 'Costume Designer'], ['Rupert Gregson-Williams', 'Composer']]","$14,284,031 (30.9% of total gross)",3.24 (domestic box office/biggest weekend),36.2% (domestic box office/worldwide),"$45,000,000 (worldwide box office is 2.8 times production budget)","3,555 opening theaters/3,555 max. theaters, 4.1 weeks average run per theater","$59,209,083","May 23rd, 2014 (Wide) by Warner Bros.","May 22nd, 2014 (Wide) (Germany)
May 22nd, 2014 (Wide) (Switzerland)
May 23rd, 2014 (Wide) (Austria)
May 28th, 2014 (Wide) (Egypt)
May 30th, 2014 (Wide) (Bulgaria)
... Show all releases
","August 26th, 2014 by Warner Home Video","PG-13 for crude and sexual content, and language.(Rating bulletin 2306, 1/22/2014)",117 minutes,,vs. Just Go With ItCreate your own comparison chart…,"Blind Date, Single Parent, Family Vacations, Gratuitous Cameos",Original Screenplay,Romantic Comedy,Live Action,Contemporary Fiction,"Gulfstream Pictures, Happy Madison",United States,English,"$46,290,741","$81,700,000","$127,990,741","$14,837,935","$5,647,887","$20,485,822"
84,https://www.the-numbers.com/movie/Thunder-and-the-House-of-Magic,[],"[['Jeremy Degruson', 'Director'], ['Ben Stassen', 'Director'], ['Ben Stassen', 'Screenwriter'], ['Domonic Paris', 'Screenwriter'], ['James Flynn', 'Screenwriter'], ['Ben Stassen', 'Story Creator'], ['Ben Stassen', 'Producer'], ['Caroline Van Iseghem', 'Producer'], ['Olivier Courson', 'Executive Producer'], ['Eric Dillens', 'Executive Producer'], ['Ramin Djawadi', 'Composer']]","$4,091 (100.0% of total gross)",1.00 (domestic box office/biggest weekend),0.0% (domestic box office/worldwide),"$34,000,000 (worldwide box office is 1.8 times production budget)","10 opening theaters/10 max. theaters, 1.0 weeks average run per theater","$5,225","September 5th, 2014 (Limited) by Shout! Factory","May 22nd, 2014 (Wide) (Germany)
July 3rd, 2014 (Limited), released as House of Magic, The (New Zealand)
July 25th, 2014 (Wide) (United Kingdom)
November 21st, 2014 (Wide) (Poland)
April 4th, 2015 (Wide), released as The House of Magic (China)
... Show all releases
","February 3rd, 2015 by Shout Factory",Not Rated,85 minutes,,vs. O Menino e o MundoCreate your own comparison chart…,"Animal Lead, Stage Magician, Talking Animals, Autumn Years, Nursing Home, 3-D, 3-D - Shot in 3-D",Original Screenplay,Adventure,Digital Animation,Kids Fiction,"StudioCanal, nWave Pictures, Anton Capital Entertainment",Belgium,"English, French, German","$4,091","$62,578,429","$62,582,520","$164,075","$85,430","$249,505"
85,https://www.the-numbers.com/movie/Babadook-The,"['Essie Davis', 'Noah Wideman', 'Hayley McElhinney', 'Daniel Henshall', 'Barbara West', 'Ben Winspear']","[['Jennifer Kent', 'Director'], ['Jennifer Kent', 'Screenwriter'], ['Kristina Ceyton', 'Producer'], ['Kristian Moliere', 'Producer'], ['Jonathan Page', 'Executive Producer'], ['Michael Tear', 'Executive Producer'], ['Jan Chapman', 'Executive Producer'], ['Jeff Harrison', 'Executive Producer'], ['Julie Byrne', 'Line Producer'], ['Radek Ladczuk', 'Director of Photography'], ['Alex Holmes', 'Production Designer'], ['Heather Wallace', 'Costume Designer'], ['Simon Njoo', 'Editor'], ['Frank Lipson', 'Sound Designer'], ['Jed Kurzel', 'Composer'], ['Nikki Barrett', 'Casting Director']]","$30,007 (3.2% of total gross)",7.07 (domestic box office/biggest weekend),12.7% (domestic box office/worldwide),"$2,000,000 (worldwide box office is 3.7 times production budget)","3 opening theaters/80 max. theaters, 6.0 weeks average run per theater","$1,207,884","November 28th, 2014 (Limited) by IFC Midnight","May 23rd, 2014 (Wide) (Australia)
August 15th, 2014 (Wide) (Turkey)
January 16th, 2015 (Wide) (Spain)
January 30th, 2015 (Wide) (Russia (CIS))
May 8th, 2015 (Wide) (Germany)
... Show all releases
","April 14th, 2015 by Shout Factory",Not Rated,93 minutes,,vs. It FollowsCreate your own comparison chart…,"Single Parent, Death of a Spouse or Fiancée / Fiancé, Young Child Dealing with the Death of a Parent, Widow/Widower, Surprise Twist, Night Terrors, Monster, Supernatural",Original Screenplay,Horror,Live Action,Contemporary Fiction,"Screen Australia, Causeway Films, South Australian Film Corp., Smoking Gun Productions, Entertainment One",Australia,English,"$950,792","$6,531,595","$7,482,387","$1,648,636","$665,502","$2,314,138"
86,https://www.the-numbers.com/movie/Yeok-rin-(South-Korea)-(2014),"['Hyun Bin', 'Jung Jae-Young', 'Jo Jung-suk', 'Cho Jae-Hyeon', 'Han Ji-min', 'Kim Seong-Ryeong', 'Park Sung-woong']","[['Jae-Gyu Lee', 'Director'], ['Lee Yong-nam', 'Producer'], ['Cha Won-chun', 'Executive Producer'], ['Zo Hwa-sung', 'Production Designer'], ['Shin Min-kyung', 'Editor'], ['Lee Sung-hyun', 'Composer'], ['Go Rak-sun', 'Cinematographer'], ['Cha Sang-kyun', 'Lighting'], ['Yi Sang-june', 'Production Sound']]",,,,,,,"May 23rd, 2014 (Limited) by CJ Entertainment, released as The Fatal Encounter",,,Not Rated,135 minutes,,Create your own comparison chart…,"Political, Royalty, Hitmen, Political Assassination, Non-Chronological, One Day, Martial Arts",Original Screenplay,Drama,Live Action,Historical Fiction,Choice Cut Pictures,Republic of Korea,Korean,n/a,"$29,306,967","$29,306,967",,,
87,https://www.the-numbers.com/movie/Edge-of-Tomorrow,"['Bill Paxton', 'Brendan Gleeson', 'Tom Cruise', 'Emily Blunt']","[['Doug Liman', 'Director'], ['Erwin Stoff', 'Producer'], ['Tom Lassally', 'Producer'], ['Jeffrey Silver', 'Producer'], ['Gregory Jacobs', 'Producer'], ['Jason Hoffs', 'Producer'], ['Jez Butterworth', 'Screenwriter'], ['Christopher McQuarrie', 'Screenwriter'], ['John-Henry Butterworth', 'Screenwriter'], ['Hiroshi Sakurazaka', ""Based on the novel 'All You Need is Kill'""], ['Joby Harold', 'Executive Producer'], ['Doug Liman', 'Executive Producer'], ['Dave Bartis', 'Executive Producer'], ['Bruce Berman', 'Executive Producer'], ['Hidemi Fukuhara', 'Executive Producer'], ['Dion Beebe', 'Director of Photography'], ['Oliver Scholl', 'Production Designer'], ['James Herbert', 'Editor'], ['Tim Lewis', 'Co-Producer'], ['Kim H. Winther', 'Co-Producer'], ['Christophe Beck', 'Composer']]","$28,760,246 (28.7% of total gross)",3.48 (domestic box office/biggest weekend),27.3% (domestic box office/worldwide),"$178,000,000 (worldwide box office is 2.1 times production budget)","3,490 opening theaters/3,505 max. theaters, 5.1 weeks average run per theater","$128,170,786","June 6th, 2014 (Wide) by Warner Bros.June 6th, 2014 (IMAX) by Warner Bros.","May 28th, 2014 (Wide) (Belgium)
May 28th, 2014 (Wide) (Finland)
May 28th, 2014 (Wide) (Iceland)
May 28th, 2014 (Wide) (Switzerland)
May 29th, 2014 (Wide) (Argentina)
... Show all releases
","October 7th, 2014 by Warner Home Video, released as Live Die Repeat: Edge of Tomorrow","PG-13 for intense sequences of sci-fi action and violence, language and brief suggestive material.(Rating bulletin 2317, 4/9/2014)",136 minutes,Edge of Tomorrow,vs. Jurassic WorldCreate your own comparison chart…,"Alien Invasion, War, Time Travel, Visual Effects, 3-D, 3-D - Post-production Conversion, IMAX: DMR",Based on Comic/Graphic Novel,Action,Live Action,Science Fiction,"Warner Bros., Village Roadshow Productions, RatPac Entertainment, Dune Entertainment",United States,English,"$100,206,256","$266,822,724","$367,028,980","$11,327,721","$17,020,214","$28,347,935"
