,url,cast,crew,Opening Weekend:,Legs:,Domestic Share:,Production Budget:,Theater counts:,Infl. Adj. Dom. BO,International Releases:,Running Time:,Comparisons:,Source:,Genre:,Production Method:,Creative Type:,Production Countries:,Languages:,Domestic Releases:,Video Release:,MPAA Rating:,Keywords:,Production/Financing Companies:,Franchise:,Domestic Box Office,International Box Office,Worldwide Box Office,Est. Domestic DVD Sales,Est. Domestic Blu-ray Sales,Total Est. Domestic Video Sales
111,https://www.the-numbers.com/movie/War-with-Grandpa-The-(2020),"['Christopher Walken', 'Uma Thurman', 'Jane Seymour', 'Rob Riggle', 'Laura Marano', 'Cheech Marin', 'Robert De Niro', 'Oakes Fegley']","[['Tim Hill', 'Director'], ['Lisa Addario', 'Screenwriter'], ['Joe Syracuse', 'Screenwriter'], ['Tom J. Astle', 'Screenwriter'], ['Matt Ember', 'Screenwriter'], ['Robert Kimmel Smith', 'Story based on “The War with Grandpa” by'], ['Phillip Glasser', 'Producer'], ['Marvin Peart', 'Producer'], ['Rosa Morris-Peart', 'Producer'], ['Greg Gardiner', 'Director of Photography']]","$3,623,880 (17.0% of total gross)",5.87 (domestic box office/biggest weekend),45.4% (domestic box office/worldwide),"$38,000,000 (worldwide box office is 1.2 times production budget)","2,250 opening theaters/2,365 max. theaters, 11.9 weeks average run per theater","$23,374,100","August 28th, 2020 (Wide), released as Karas su seneliu (Lithuania)
September 11th, 2020 (Wide) (Czech Republic)
September 18th, 2020 (Wide) (Netherlands)
September 18th, 2020 (Wide), released as Ako dostať deda z domu (Slovakia)
September 24th, 2020 (Wide) (New Zealand)
... Show all releases
",94 minutes,vs. The New MutantsCreate your own comparison chart…,Based on Fiction Book/Short Story,Comedy,Live Action,Kids Fiction,United States,English,"October 9th, 2020 (Wide) by 101 Studios","December 15th, 2020 by 101 Distribution","PG for rude humor, language, and some thematic elements.(Rating bulletin 2511 (Cert #51349), 1/24/2018)","Dysfunctional Family, Generational Conflict, Delayed Release, Development Hell, Disrupted by COVID-19 pandemic, Family Comedy, Family Movie",,,"$21,277,892","$25,541,177","$46,819,069","$2,354,404","$1,894,831","$4,249,235"
112,https://www.the-numbers.com/movie/Xiu-Mei-Ren-Sheng-(2020-China),[],"[['Miao Yue', 'Director']]",,,,,,,"August 28th, 2020 (Wide) (China)
",124 minutes,Create your own comparison chart…,,Drama,,,China,Mandarin,,,,,,,n/a,"$8,590,000","$8,590,000",,,
113,https://www.the-numbers.com/movie/After-We-Collided,"['Selma Blair', 'Charlie Weber', 'Louise Lombard', 'Candice King', 'Hero Fiennes Tiffin', 'Josephine Langford', 'Dylan Sprouse', 'Shane Paul McGhie']","[['Roger Kumble', 'Director'], ['Mario Celaya', 'Screenwriter'], ['Anna Todd', 'Screenwriter'], ['Anna Todd', 'Producer']]",,5.64 (domestic box office/biggest weekend),5.5% (domestic box office/worldwide),,,"$2,650,235","September 2nd, 2020 (Wide), released as After 2 (Italy)
September 3rd, 2020 (Limited), released as After Truth (Germany)
September 3rd, 2020 (Wide), released as After - Depois da Verdade (Portugal)
September 4th, 2020 (Wide) (Austria)
September 4th, 2020 (Wide), released as After: Přiznání (Czech Republic)
... Show all releases
",105 minutes,vs. After We FellCreate your own comparison chart…,Based on Fiction Book/Short Story,Drama,Live Action,Contemporary Fiction,United States,English,"September 11th, 2020 (Limited) (Canada)
October 23rd, 2020 (Limited) by Open Road","October 23rd, 2020 by Open Road Films","R for sexual content, language throughout and some drug material.(Rating bulletin 2649 (cert#52869), 9/30/2020)","Romance, Relationships Gone Wrong, Love Triangle, College, Publishing Industry, Internships, Young Adult Book Adaptation",Voltage Pictures,After,"$2,386,483","$40,919,909","$43,306,392",,,
114,https://www.the-numbers.com/movie/Beureikeu-deo-sa-illeonseu-(2020-South-Korea),[],"[['Jun-Soo Park', 'Director']]","$1,000,000 (100.0% of total gross)",1.00 (domestic box office/biggest weekend),9.4% (domestic box office/worldwide),,"515 opening theaters/515 max. theaters, 1.0 weeks average run per theater","$1,110,511","September 4th, 2020 (Wide), released as Break The Silence: The Movie (Concert) (United Kingdom)
September 10th, 2020 (Wide), released as Break the Silence: The Movie (Italy)
September 10th, 2020 (Wide), released as Break The Silence: The Movie (New Zealand)
September 10th, 2020 (Wide) (Turkey)
September 11th, 2020 (Wide), released as Break The Silence: The Movie (Australia)
... Show all releases
",91 minutes,Create your own comparison chart…,Based on Real Life Events,Documentary,Live Action,Factual,Republic of Korea,Korean,"September 24th, 2020 (Limited) by Trafalgar Releasing, released as Break the Silence The Movie",,,,Big Hit Entertainment,BTS,"$1,000,000","$9,670,308","$10,670,308",,,
115,https://www.the-numbers.com/movie/Mulan-(2020),"['Xana Tang', 'Chum Ehelepola', 'Liu Yifei', 'Donnie Yen', 'Gong Li', 'Jason Scott Lee', 'Jet Li', 'Yoson An']","[['Niki Caro', 'Director'], ['Elizabeth Martin', 'Screenwriter'], ['Lauren Hynek', 'Screenwriter'], ['Rick Jaffa', 'Screenwriter'], ['Amanda Silver', 'Screenwriter'], ['Chris Bender', 'Producer'], ['J.C. Spink', 'Producer'], ['David Coulson', 'Editor'], ['Harry Gregson-Williams', 'Composer'], ['Mandy Walker', 'Director of Photography']]",,,,"$200,000,000 (worldwide box office is 0.3 times production budget)",,,"July 23rd, 2020 (Canceled) (Australia)
August 19th, 2020 (Canceled) (United Kingdom)
September 4th, 2020 (Wide) (Czech Republic)
September 4th, 2020 (Wide) (Malaysia)
September 4th, 2020 (Wide) (Saudi Arabia)
... Show all releases
",115 minutes,vs. CinderellaCreate your own comparison chart…,Remake,Adventure,Live Action,Historical Fiction,"China, United States",English,2020 (Canceled) by Walt Disney,"September 4th, 2020 by Disney+","PG-13 for sequences of violence.(Rating bulletin 2617 (Cert #52546), 2/19/2020)","IMAX: DMR, Live Action Cartoon, Ancient China, War, Cross-Dressing, Romance, Witches, Shapeshifter, Young Child Dealing with the Death of a Parent, Revenge","Walt Disney Pictures, Benderspink Productions",,n/a,"$69,973,540","$69,973,540","$9,256,669","$15,054,589","$24,311,258"
116,https://www.the-numbers.com/movie/Yes-I-Do-(2020-China),[],"[['Wang Wei', 'Director']]",,,,,,,"September 5th, 2020 (Wide), released as Yes , I Do ! (China)
",111 minutes,Create your own comparison chart…,,Romantic Comedy,Live Action,Science Fiction,China,Mandarin,,,,,,,n/a,"$6,230,000","$6,230,000",,,
117,https://www.the-numbers.com/movie/daronne-La-(2020-France),[],"[['Jean-Paul Salome', 'Director'], ['Hannelore Cayre', 'Screenwriter'], ['Jean-Paul Salome', 'Screenwriter'], ['Antoine Salomé', 'Screenwriter'], ['Hannelore Cayre', 'Story based on the book by'], ['Kristina Larsen', 'Producer'], ['Jean-Baptiste Dupont', 'Producer'], ['Francoise Dupertuis', 'Production Designer'], ['Valerie Deseine', 'Editor'], ['Bruno Coulais', 'Composer']]","$8,891 (30.5% of total gross)",3.28 (domestic box office/biggest weekend),0.5% (domestic box office/worldwide),,"20 opening theaters/20 max. theaters, 2.6 weeks average run per theater","$29,281","September 9th, 2020 (Limited) (France)
October 2nd, 2020 (Wide), released as Dylere (La Dorrone) (Lithuania)
October 8th, 2020 (Limited), released as Eine Frau mit berauschenden Talenten (Germany)
October 29th, 2020 (Wide), released as Крестная мама (Russia (CIS))
May 20th, 2021 (Limited), released as The Godmother (Australia)
... Show all releases
",106 minutes,Create your own comparison chart…,Original Screenplay,Comedy,Live Action,Contemporary Fiction,France,"Arabic, French, Yiddish","July 16th, 2021 (Limited) by Music Box Films, released as Mama Weed",,,,"Les Films du Lendemain, La Boetie Films",,"$29,151","$5,329,560","$5,358,711",,,
118,https://www.the-numbers.com/movie/Find-Your-Voice-(2020-Australia),"['Michael Long', 'Tama Lundon', 'Adam Saunders', 'Keisha Castle-Hughes']","[['Chris Herd', 'Director'], ['Chris Herd', 'Screenwriter'], ['Pat Rohr', 'Producer'], ['Adam Saunders', 'Producer'], ['Chris Herd', 'Executive Producer'], ['Steve Jaggi', 'Executive Producer'], ['Ben Rupp', 'Executive Producer'], ['Adrian Powers', 'Editor'], ['Chris Herd', 'Cinematographer']]",$972 (16.1% of total gross),6.19 (domestic box office/biggest weekend),0.1% (domestic box office/worldwide),,"1 opening theaters/1 max. theaters, 7.0 weeks average run per theater","$6,678","November 13th, 2020 (Wide) (China)
November 26th, 2020 (Wide) (Hong Kong)
",96 minutes,vs. AvatarCreate your own comparison chart…,Original Screenplay,Comedy,Live Action,Contemporary Fiction,"Australia, New Zealand",English,"September 11th, 2020 (Limited) by Indican Pictures","September 29th, 2020 by Indican Home",,"Set in New Zealand, Musicians, Maori, Romance","Shorething Films, Steve Jaggi Company",,"$6,019","$10,814,579","$10,820,598",,,
119,https://www.the-numbers.com/movie/Kureyon-Shinchan-Gekitotsu-Rakugakingudamu-to-Hobo-Shi-Ri-no-Yusha-(2020-Japan),[],"[['Takahiko Kyogoku', 'Director']]",,,,,,,"September 11th, 2020 (Wide) (Japan)
September 15th, 2021 (Wide) (South Korea)
",103 minutes,Create your own comparison chart…,,Adventure,Digital Animation,Kids Fiction,Japan,Japanese,,,,,,,n/a,"$12,225,829","$12,225,829",,,
120,https://www.the-numbers.com/movie/Antoinette-dans-les-Cevennes-(2020-France),"['Laure Calamy', 'Benjamin Lavernhe', 'Olivia Cote']","[['Caroline Vignal', 'Director'], ['Caroline Vignal', 'Screenwriter'], ['Robert Louis Stevenson', 'inspired by Travels with a Donkey in the Cévennes'], ['Laetitia Galitzine', 'Producer'], ['Aurélie Trouvé-Rouvière', 'Producer']]","$37,188 (24.9% of total gross)",4.02 (domestic box office/biggest weekend),1.8% (domestic box office/worldwide),,"52 opening theaters/52 max. theaters, 2.6 weeks average run per theater","$149,621","September 16th, 2020 (Wide) (France)
October 16th, 2020 (Wide) (Netherlands)
October 22nd, 2020 (Wide), released as Mein Liebhaber, der Esel & Ich (Germany)
January 15th, 2021 (Wide), released as Vacaciones contigo.....y tu mujer (Spain)
April 8th, 2021 (Limited) (Australia)
... Show all releases
",97 minutes,Create your own comparison chart…,Original Screenplay,Comedy,Live Action,Contemporary Fiction,"Belgium, France",French,"July 22nd, 2022 (Limited) by Greenwich, released as My Donkey, My Lover & I","August 30th, 2022 by Greenwich Entertainment, released as My Donkey, My Lover & I",,"Romance, Infidelity, The Other Woman, Vacation, Animal Lead, Relationships Gone Wrong",,,"$149,621","$8,127,079","$8,276,700",,,
121,https://www.the-numbers.com/movie/Gekijouban-Violet-Evergarden-(Japan),"['Yui Ishikawa', 'Daisuke Namikawa']","[['Taichi Ishidate', 'Director'], ['Reiko Yoshida', 'Screenwriter'], ['Kana Akatsuki', 'Story by']]",,,,,,,"September 18th, 2020 (Wide) (Japan)
October 22nd, 2020 (Wide) (Hong Kong)
November 12th, 2020 (Wide) (South Korea)
December 3rd, 2020 (Limited) (Australia)
December 3rd, 2020 (Wide) (New Zealand)
... Show all releases
",,Create your own comparison chart…,Based on Fiction Book/Short Story,Drama,Digital Animation,Fantasy,Japan,Japanese,,"May 30th, 2023 by Crunchyroll, released as Violet Evergarden The Movie",,,,,n/a,"$20,224,281","$20,224,281",,,
122,https://www.the-numbers.com/movie/Ooops-The-Adventure-Continues-(2020-Germany),[],"[['Sean McCormack', 'Director'], ['Toby Genkel', 'Director']]",,,,,,,"September 24th, 2020 (Limited), released as Ooops! 2 — Land in Sicht (Germany)
October 23rd, 2020 (Limited), released as Two by Two: Overboard! (United Kingdom)
March 18th, 2021 (Limited), released as UUUPS 2: La Aventura Continúa (Mexico)
April 1st, 2021 (Limited) (Australia)
April 1st, 2021 (Wide) (New Zealand)
... Show all releases
",85 minutes,"vs. Gus, petit oiseau grand voyageCreate your own comparison chart…",,Adventure,Digital Animation,Kids Fiction,Germany,German,,"March 9th, 2021 by Universal Home Entertainment, released as Two by Two: Overboard!",,,,Ooops!,n/a,"$9,326,179","$9,326,179",,,
123,https://www.the-numbers.com/movie/Persian-Lessons-(Russia),"['Lars Eidinger', 'Jonas Nay', 'Leonie Benesch', 'Alexander Beyer', 'Luisa-Celine Gafron', 'David Schuetter', 'Nahuel Perez Biscayart']","[['Vadim Perelman', 'Director'], ['Ilya Zofin', 'Screenwriter'], ['Wolfgang Kohlhaase', 'Story based on “Erfindung einer Sprache” by'], ['Ilya Stewart', 'Producer'], ['Murad Osmann', 'Producer'], ['Pavel Burya', 'Producer'], ['Ilya Zofin', 'Producer'], ['Vadim Perelman', 'Producer'], ['Timur Bekmambetov', 'Producer'], ['Rauf Atamalibekov', 'Producer']]",,,,,,,"September 24th, 2020 (Limited), released as Persischstunden (Germany)
October 30th, 2020 (Wide), released as Persų kalbos pamokos (Lithuania)
November 19th, 2020 (Wide), released as Lezioni di persiano (Italy)
January 22nd, 2021 (Wide), released as El Profesor de persa (Spain)
January 22nd, 2021 (Limited) (United Kingdom)
... Show all releases
",128 minutes,Create your own comparison chart…,Original Screenplay,Drama,Live Action,Contemporary Fiction,"Belarus, Germany, Russian Federation","French, German, Persian","June 9th, 2023 (Limited) by Cohen Media Group","July 18th, 2023 by Cohen Media Group",,,"Hype Films, LM Media   , One Two Films",,n/a,"$7,103,600","$7,103,600",,,
124,https://www.the-numbers.com/movie/Streltsov-(2020-Russia),[],"[['Ilya Uchitel', 'Director']]",,,,,,,"September 24th, 2020 (Wide), released as Стрельцов (Russia (CIS))
September 25th, 2020 (Wide) (Lithuania)
",100 minutes,Create your own comparison chart…,Original Screenplay,Drama,Live Action,Dramatization,Russian Federation,Russian,,,,,,,n/a,"$5,744,920","$5,744,920",,,
125,https://www.the-numbers.com/movie/Midnight-Swan-(2020-Japan),[],"[['Eiji Uchida', 'Director']]",,,,,,,"September 25th, 2020 (Wide) (Japan)
",124 minutes,Create your own comparison chart…,Original Screenplay,Drama,Live Action,Contemporary Fiction,Japan,Japanese,,,,,,,n/a,"$6,397,065","$6,397,065",,,
126,https://www.the-numbers.com/movie/Yi-Dian-Jiu-Dao-Jia-(2020-China),[],"[['Xu Hongyu', 'Director']]",,,,,,,"September 26th, 2020 (Wide), released as Coffee or Tea？ (China)
October 29th, 2020 (Wide) (New Zealand)
November 5th, 2020 (Wide) (Australia)
March 31st, 2021 (Wide), released as Coffee or Tea (South Korea)
",,Create your own comparison chart…,Original Screenplay,Drama,Live Action,Contemporary Fiction,China,Mandarin,,,,,,,n/a,"$46,389,109","$46,389,109",,,
127,https://www.the-numbers.com/movie/Dam-bo-(2020-South-Korea),[],"[['Dae-gyu Kang', 'Director']]",,,,,,,"September 29th, 2020 (Wide) (South Korea)
November 20th, 2020 (Wide) (Hong Kong)
",113 minutes,Create your own comparison chart…,Original Screenplay,Action,Live Action,Historical Fiction,Republic of Korea,Korean,,,,,,,n/a,"$13,566,238","$13,566,238",,,
128,https://www.the-numbers.com/movie/Jim-Knopf-und-die-Wilde-13-(2020-Germany),[],"[['Dennis Gansel', 'Director']]",,,,,,,"October 1st, 2020 (Wide) (Germany)
September 30th, 2021 (Wide), released as ДЖИМ ПУГОВКА И ЧЕРТОВА ДЮЖИНА1 (Russia (CIS))
",,Create your own comparison chart…,Based on Fiction Book/Short Story,,,,Germany,German,,,,,,,n/a,"$6,686,247","$6,686,247",,,
129,https://www.the-numbers.com/movie/Wo-He-Wo-De-Jia-Xiang-(2020-China),[],"[['Hao Ning', 'Director'], ['Chen Sicheng', 'Director']]",,,,,,,"October 1st, 2020 (Wide), released as Hometown (China)
October 8th, 2020 (Limited), released as My People, My Homeland (Australia)
October 8th, 2020 (Wide) (New Zealand)
October 9th, 2020 (Limited), released as My People, My Homeland (United Kingdom)
",153 minutes,Create your own comparison chart…,Compilation,Drama,Live Action,Contemporary Fiction,China,Mandarin,"October 9th, 2020 (Limited), released as My People, My Homeland",,,Romance,,,n/a,"$433,241,288","$433,241,288",,,
130,https://www.the-numbers.com/movie/Asada-ke-(2020-Japan),[],"[['Nakano Ryota', 'Director']]",,,,,,,"October 2nd, 2020 (Wide) (Japan)
January 25th, 2023 (Limited), released as La famille Asada (France)
October 19th, 2023 (Limited), released as Foto di famiglia (Italy)
",127 minutes,Create your own comparison chart…,Original Screenplay,Drama,Live Action,Contemporary Fiction,Japan,Japanese,,,,,,,n/a,"$10,066,797","$10,066,797",,,
131,https://www.the-numbers.com/movie/Honest-Thief-(2020),"['Jeffrey Donovan', 'Jai Courtney', 'Anthony Ramos', 'Liam Neeson', 'Kate Walsh']","[['Mark Williams', 'Director'], ['Mark Williams', 'Screenwriter'], ['Steve Allrich', 'Screenwriter'], ['Myles Nestel', 'Producer'], ['Mark Williams', 'Producer'], ['Tai Duncan', 'Producer'], ['Craig Chapman', 'Producer'], ['Jonah Loop', 'Producer'], ['James Masciello', 'Executive Producer'], ['Matthew Sidari', 'Executive Producer'], ['Russell Geyser', 'Executive Producer'], ['Clay Pecorin', 'Executive Producer'], ['Jerry Fruchtman', 'Executive Producer'], ['Peter Fruchtman', 'Executive Producer'], ['Lisa Wilson', 'Executive Producer'], ['Charles Dorfman', 'Executive Producer'], ['David Gilbery', 'Executive Producer'], ['Jonathan Bross', 'Executive Producer'], ['Joe Simpson', 'Executive Producer'], ['Simon Williams', 'Executive Producer'], ['Martin Sprock', 'Executive Producer']]",,3.93 (domestic box office/biggest weekend),43.4% (domestic box office/worldwide),"$30,000,000 (worldwide box office is 1.1 times production budget)","2,425 opening theaters/2,502 max. theaters, 6.2 weeks average run per theater","$15,728,932","October 8th, 2020 (Wide) (Hong Kong)
October 9th, 2020 (Wide) (Canada)
October 9th, 2020 (Wide) (Czech Republic)
October 9th, 2020 (Wide), released as Sąžiningas vagišius (Honest Thief) (Lithuania)
October 9th, 2020 (Wide) (Netherlands)
... Show all releases
",92 minutes,vs. HannaCreate your own comparison chart…,Original Screenplay,Thriller/Suspense,Live Action,Contemporary Fiction,United States,English,"October 9th, 2020 (Wide) (Canada)
October 16th, 2020 (Wide) by Open Road","December 8th, 2020 by Universal Home Entertainment","PG-13 for strong violence, crude references and brief strong language.(Rating bulletin 2638 (Cert #52798), 7/15/2020)","FBI, Corrupt Cops, Disrupted by COVID-19 pandemic, Crime Thriller, Bank Robbery","Raven Capital Management, Sculpter Media, Rainmaker Entertainment, Samuel Marshall Productions, The Solution Entertainment Group",,"$14,163,574","$18,446,057","$32,609,631","$3,975,516","$2,649,820","$6,625,336"
132,https://www.the-numbers.com/movie/Druk-(Denmark),"['Thomas Bo Larsen', 'Magnus Millang', 'Lars Ranthe', 'Mads Mikkelsen']","[['Thomas Vinterberg', 'Director'], ['Sisse Graum Jorgensen', 'Producer'], ['Kasper Dissing', 'Producer']]",$938 (2.1% of total gross),16.26 (domestic box office/biggest weekend),0.2% (domestic box office/worldwide),"$5,700,000 (worldwide box office is 3.8 times production budget)","7 opening theaters/7 max. theaters, 2.0 weeks average run per theater","$44,507","October 9th, 2020 (Wide) (Czech Republic)
November 12th, 2020 (Wide), released as Ещё по одной (Russia (CIS))
November 27th, 2020 (Wide), released as CHLAST (Slovakia)
December 18th, 2020 (Limited), released as Another Round (Canada)
December 31st, 2020 (Limited) (Australia)
... Show all releases
",110 minutes,vs. Licorice PizzaCreate your own comparison chart…,Original Screenplay,Drama,Live Action,Contemporary Fiction,"Denmark, Netherlands, Sweden",Danish,"December 18th, 2020 (Limited) by Mongrel Media, released as Another Round (Canada)
","December 17th, 2020 by Samuel Goldwyn, released as Another Round",,,"TrustNordisk, Zentropa Entertainments3  , Film i Vast, Zentropa Sweden, Topkapi Films, Zentropa Netherlands",,"$44,205","$21,654,690","$21,698,895",,,
133,https://www.the-numbers.com/movie/Kakushi-toride-no-san-akunin,[],[],,,,,,,"October 9th, 2020 (Wide), released as A Fortaleza Escondida (Portugal)
",,Create your own comparison chart…,Remake,Drama,Live Action,Historical Fiction,Japan,,,,,Foreign Language,,,n/a,"$7,095,183","$7,095,183",,,
134,https://www.the-numbers.com/movie/Dragon-Rider-(2020-Germany),"['Thomas Brodie-Sangster', 'Felicity Jones', 'Freddie Highmore', 'Patrick Stewart']","[['Tomer Eshed', 'Director']]",,,,,,,"October 15th, 2020 (Limited), released as Drachenreiter (Germany)
October 23rd, 2020 (Wide), released as Drakono raitelis (Lithuania)
October 29th, 2020 (Wide), released as Повелитель драконов (Russia (CIS))
December 4th, 2020 (Wide) (Spain)
December 10th, 2020 (Limited), released as O Mundo Secreto dos Dragões (Portugal)
... Show all releases
",,Create your own comparison chart…,Based on Fiction Book/Short Story,Adventure,Digital Animation,Kids Fiction,Germany,German,,"September 10th, 2021 by Netflix, released as Firedrake the Silver Dragon",,,,,n/a,"$7,211,666","$7,211,666",,,
135,https://www.the-numbers.com/movie/Kimetsu-no-Yaiba-Mugen-Ressha-Hen-(2020-Japan),[],"[['Haruo Sotozaki', 'Director']]","$22,789,600 (45.7% of total gross)",2.19 (domestic box office/biggest weekend),9.8% (domestic box office/worldwide),"$15,750,000 (worldwide box office is 32.2 times production budget)","1,605 opening theaters/2,087 max. theaters, 5.6 weeks average run per theater","$50,128,347","October 16th, 2020 (Wide) (Japan)
October 30th, 2020 (Wide) (Taiwan)
November 12th, 2020 (Wide) (Hong Kong)
November 12th, 2020 (Limited) (Singapore)
December 9th, 2020 (Wide) (Thailand)
... Show all releases
",117 minutes,vs. Mortal KombatCreate your own comparison chart…,Based on Comic/Graphic Novel,Adventure,Digital Animation,Fantasy,Japan,Japanese,"April 23rd, 2021 (Wide) by FUNimation, released as Demon Slayer The Movie: Mugen TrainApril 23rd, 2021 (IMAX) by FUNimation, released as Demon Slayer The Movie: Mugen Train","June 22nd, 2021 by Funimation Productions, released as Demon Slayer The Movie: Mugen Train","R for violence and bloody images.(Rating bulletin 2665 (cert #53039) (Dubbed), 1/27/2021)","2D Digitally Animated Films, Dysfunctional Family, Possessed, Action Adventure, Demons, Anime",,Demon Slayer: Kimetsu no YaibaDemon Slayer,"$49,888,502","$457,238,791","$507,127,293",,"$3,069,130","$3,069,130"
136,https://www.the-numbers.com/movie/Love-and-Monsters-(2020),"['Michael Rooker', 'Dylan O’Brien']","[['Michael Matthews', 'Director'], ['Brian Duffield', 'Screenwriter'], ['Craig Johnson', 'Screenwriter'], ['Shawn Levy', 'Producer'], ['Dan Cohen', 'Producer'], ['Lachlan Milne', 'Director of Photography']]","$270,302 (25.2% of total gross)",3.96 (domestic box office/biggest weekend),94.6% (domestic box office/worldwide),"$30,000,000 (worldwide box office is 0.0 times production budget)","387 opening theaters/387 max. theaters, 3.4 weeks average run per theater","$1,189,043","February 18th, 2021 (Canceled), released as Monster Problems (Germany)
",109 minutes,vs. ShortcutCreate your own comparison chart…,Original Screenplay,Adventure,Live Action,Science Fiction,United States,English,"October 16th, 2020 (Limited) by Paramount Pictures","October 16th, 2020 by Paramount Home VideoApril 14th, 2021 by Netflix Poland","PG-13 for action/violence, language and some suggestive material.(Rating bulletin 2645 (Cert #52318), 9/2/2020)","Heroic Adventure, Post Apocalypse, Mutants, Romance, Rescue, Animal Lead","21 Laps Entertainment, Entertainment One, Paramount Players, MTV Films",,"$1,070,714","$60,969","$1,131,683","$3,846,859","$5,109,692","$8,956,551"
137,https://www.the-numbers.com/movie/Night-House-The,"['Sarah Goldberg', 'Vondie Curtis-Hall', 'Evan Jonigkeit', 'Stacy Martin', 'Rebecca Hall']","[['David Bruckner', 'Director'], ['Ben Collins', 'Screenwriter'], ['Luke Piotrowski', 'Screenwriter'], ['David S. Goyer', 'Producer'], ['Keith Levine', 'Producer'], ['John Zois', 'Producer'], ['Francois Callens', 'Executive Producer'], ['Sébastien Raybaud', 'Executive Producer'], ['Rebecca Hall', 'Executive Producer'], ['David Bruckner', 'Executive Producer'], ['Kathrin Eder', 'Production Designer'], ['Samantha Hawkins', 'Costume Designer'], ['David Marks', 'Editor'], ['Elisha Christian', 'Director of Photography'], ['Ben Lovett', 'Composer']]","$2,859,409 (40.3% of total gross)",2.48 (domestic box office/biggest weekend),45.8% (domestic box office/worldwide),,"2,240 opening theaters/2,240 max. theaters, 2.9 weeks average run per theater","$7,134,717","October 16th, 2020 (Limited) (Australia)
July 15th, 2021 (Limited) (Germany)
August 19th, 2021 (Wide) (New Zealand)
August 20th, 2021 (Wide), released as Temný dům (Czech Republic)
August 20th, 2021 (Wide), released as Nakties namai (Lithuania)
... Show all releases
",107 minutes,vs. PAW Patrol: The MovieCreate your own comparison chart…,Original Screenplay,Horror,Live Action,Contemporary Fiction,United States,English,"August 20th, 2021 (Wide) by Searchlight Pictures","October 5th, 2021 by Walt Disney Home Entertainment","R for some violence/disturbing images, and language including some sexual references.(Rating bulletin 2625 (Cert #52691), 4/15/2020)","Sundance Film Festival 2020, Supernatural Horror, Supernatural, Near Death Experience, Suicide, Demons, Serial Killer, Death of a Spouse or Fiancée / Fiancé","Anton Capital Entertainment, Phantom Four, Searchlight Pictures      ",,"$7,100,581","$8,392,512","$15,493,093",,,
138,https://www.the-numbers.com/movie/Story-of-Xi-Bao-The-(2020-China),[],"[['Danyang Wang', 'Director']]",,,,,,,"October 16th, 2020 (Wide) (China)
",112 minutes,Create your own comparison chart…,Based on Fiction Book/Short Story,Drama,Live Action,Contemporary Fiction,China,Mandarin,,,,,,,n/a,"$17,060,000","$17,060,000",,,
139,https://www.the-numbers.com/movie/Twiceborn-(2020),[],"[['Hiroshi Akabane', 'Director'], ['Sayaka Okawa', 'Screenwriter'], ['Ryuho Okawa', 'Story by']]","$5,217 (45.3% of total gross)",2.21 (domestic box office/biggest weekend),0.2% (domestic box office/worldwide),,"7 opening theaters/10 max. theaters, 2.1 weeks average run per theater","$12,791","October 16th, 2020 (Wide) (Japan)
",135 minutes,Create your own comparison chart…,Based on Real Life Events,Drama,Live Action,Dramatization,,,"October 16th, 2020 (Limited) by Freestyle Releasing",,"PG for thematic content, some unsettling images and brief violence.(Rating bulletin 2651 (cert #52929), 10/14/2020)",,,,"$11,527","$5,868,630","$5,880,157",,,
140,https://www.the-numbers.com/movie/30-jours-max-(2020-France),[],"[['Tarek Boudali', 'Director']]",,,,,,,"October 20th, 2020 (Wide) (France)
May 19th, 2021 (Wide) (France)
May 27th, 2021 (Wide), released as Коп на драйве (Russia (CIS))
November 25th, 2021 (Wide), released as Machr na 30 dnů (Czech Republic)
December 17th, 2021 (Wide), released as 30 Dias (Spain)
... Show all releases
",87 minutes,Create your own comparison chart…,Original Screenplay,Comedy,Live Action,Contemporary Fiction,France,French,,,,,,,n/a,"$11,332,418","$11,332,418",,,
141,https://www.the-numbers.com/movie/Adieu-les-cons-(France),"['Virginie Efira', 'Albert Dupontel']","[['Albert Dupontel', 'Director'], ['Catherine Bozorgan', 'Producer'], ['Cedric Fayolle', 'Visual Effects Designer'], ['Carlos Conti', 'Production Designer'], ['Alexis Kavyrchine', 'Cinematographer'], ['Mimi Lempicka', 'Costume Designer']]",,,,,,,"October 21st, 2020 (Wide) (France)
December 31st, 2020 (Wide), released as Счастливо оставаться (Russia (CIS))
March 4th, 2021 (Wide) (Australia)
July 1st, 2021 (Wide), released as Bye Bye Morons (New Zealand)
July 9th, 2021 (Wide) (Romania)
... Show all releases
",,Create your own comparison chart…,Original Screenplay,Comedy,Live Action,Contemporary Fiction,France,French,,,,,"Gaumont, Manchester Films, Stadenn Productions",,n/a,"$16,975,942","$16,975,942",,,
142,https://www.the-numbers.com/movie/Poly-(2020-France),[],"[['Nicolas Vanier', 'Director']]",,,,,,,"October 21st, 2020 (Wide) (France)
January 1st, 2021 (Wide), released as Mi amigo pony (Spain)
February 4th, 2021 (Wide) (Russia (CIS))
May 19th, 2021 (Wide) (France)
June 11th, 2021 (Wide) (Slovakia)
... Show all releases
",102 minutes,Create your own comparison chart…,Based on Fiction Book/Short Story,Adventure,Live Action,Contemporary Fiction,"Belgium, France",French,,,,"Family Movie, Animal Lead",,,n/a,"$5,323,882","$5,323,882",,,
